Company ID,Category ID,External ID,Category,Source valuation,Before,Verified after,Status
50,667,__import__.pp_pc_94,Popular Group / Summit ခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,658,__import__.pp_pc_85,Popular Group / Summit ဂေါ် ပြား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,666,__import__.pp_pc_93,Popular Group / Summit ဂျိုင့်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,655,__import__.pp_pc_82,Popular Group / Summit စင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,661,__import__.pp_pc_88,Popular Group / Summit စဉ့်နီတုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,677,__import__.pp_pc_104,Popular Group / Summit စားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,673,__import__.pp_pc_100,Popular Group / Summit ဆပ်ပြာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,657,__import__.pp_pc_84,Popular Group / Summit ဆီးအိုး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,652,__import__.pp_pc_79,Popular Group / Summit ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,651,__import__.pp_pc_78,Popular Group / Summit ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,669,__import__.pp_pc_96,Popular Group / Summit ပန်းအိုး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,671,__import__.pp_pc_98,Popular Group / Summit ပုဂံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,670,__import__.pp_pc_97,Popular Group / Summit ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,660,__import__.pp_pc_87,Popular Group / Summit ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,654,__import__.pp_pc_81,Popular Group / Summit မုန့်စင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,659,__import__.pp_pc_86,Popular Group / Summit မှန်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,668,__import__.pp_pc_95,Popular Group / Summit ယပ်တောင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,679,__import__.pp_pc_106,Popular Group / Summit ရေခဲဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,665,__import__.pp_pc_92,Popular Group / Summit ရေတကောင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,674,__import__.pp_pc_101,Popular Group / Summit ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,664,__import__.pp_pc_91,Popular Group / Summit လင်ဗန်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,675,__import__.pp_pc_102,Popular Group / Summit အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,656,__import__.pp_pc_83,Popular Group / Summit အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,608,__import__.pp_pc_31,Popular Group / ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,596,__import__.pp_pc_19,Popular Group / ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,598,__import__.pp_pc_21,Popular Group / ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,271,__import__.pci_3,Popular Group / စက်ဘီးခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,605,__import__.pp_pc_28,Popular Group / စင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,607,__import__.pp_pc_30,Popular Group / စားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,584,__import__.pp_pc_6,Popular Group / ဆပ်ပြာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,586,__import__.pp_pc_8,Popular Group / ဆီးအိုး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,597,__import__.pp_pc_20,Popular Group / ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,601,__import__.pp_pc_24,Popular Group / ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,585,__import__.pp_pc_7,Popular Group / ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,583,__import__.pp_pc_5,Popular Group / ပုဂံ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,592,__import__.pp_pc_15,Popular Group / ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3401,__export__.product_category_3401_c5e2c6a6,Popular Group / ဗီဒို,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,579,__import__.pp_pc_1,Popular Group / ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,606,__import__.pp_pc_29,Popular Group / မုန့်ကဒ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,307,__import__.pci_39,Popular Group / မှန်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,591,__import__.pp_pc_13,Popular Group / ယပ်တောင်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,580,__import__.pp_pc_2,Popular Group / ရေခဲဘူး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,581,__import__.pp_pc_3,Popular Group / ရေခွက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,582,__import__.pp_pc_4,Popular Group / ရေတကောင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,600,__import__.pp_pc_23,Popular Group / ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,593,__import__.pp_pc_16,Popular Group / ရေမှုတ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,589,__import__.pp_pc_11,Popular Group / လင်ဗန်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,603,__import__.pp_pc_26,Popular Group / အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,588,__import__.pp_pc_10,Popular Group / အိမ်သာ Brush,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,602,__import__.pp_pc_25,Popular Group / အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,604,__import__.pp_pc_27,Popular Group / အံဆွဲ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,590,__import__.pp_pc_12,Popular Group / ဦးထုပ်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,594,__import__.pp_pc_17,Popular Group / ‌‌‌ဂေါ်ပြား,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,365,__export__.product_category_365_34a765d9,Popular Pipe (Cancel),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3615,__export__.product_category_3615_22b6ebc3,Production,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3580,__export__.product_category_3580_90496ca9,Raw,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3378,__export__.product_category_3378_58d91117,Raw (Bajar Pipe),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3377,__export__.product_category_3377_68f744bb,Raw (Recycle),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3427,__export__.product_category_3427_6a7f9da7,Raw Chemical,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3334,__export__.product_category_3334_30f3c768,Raw Materials,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3628,__export__.product_category_3628_2d308e32,Raw Materials(Hose),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3429,__export__.product_category_3429_56bfe66b,Recycle,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3431,__export__.product_category_3431_1d95c000,Recycle (Kaw Seed),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3629,__export__.product_category_3629_b8167aa4,Recycle(Hose),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3599,__export__.product_category_3599_10008b78,Reject,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,630,__import__.pp_pc_55,Repro Tee ,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,363,__export__.product_category_363_5d205423,SOGO Gutter,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,319,__import__.pci_51,SOGO Hose,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,350,__import__.pci_82,SOGO Pipe,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,374,__import__.new_pc_2,SOGO Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,354,__import__.pci_86,SOGO Window Profile / Window,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,355,__import__.pci_87,SOGO Window Profile / Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,375,__import__.new_pc_3,SOGO.,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,270,__import__.pci_2,SOGO. / Base Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,272,__import__.pci_4,SOGO. / Board,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,277,__import__.pci_9,SOGO. / Breaker Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,281,__import__.pci_13,SOGO. / Choke,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,290,__import__.pci_22,SOGO. / FX  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3294,__export__.product_category_3294_987ca084,SOGO. / Globe,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,304,__import__.pci_36,SOGO. / Joint Box,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,309,__import__.pci_41,SOGO. / PDI  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,310,__import__.pci_42,SOGO. / PPI  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,311,__import__.pci_43,SOGO. / PRU  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,312,__import__.pci_44,SOGO. / PSG  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,313,__import__.pci_45,SOGO. / PSI  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,314,__import__.pci_46,SOGO. / PSK  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,315,__import__.pci_47,SOGO. / PSO  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,316,__import__.pci_48,SOGO. / PSR  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,322,__import__.pci_54,SOGO. / Plug,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,331,__import__.pci_63,SOGO. / SG  Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,283,__import__.pci_15,SOGO. / Sogo Clip,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,338,__import__.pci_70,SOGO. / Switch/Socket,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3333,__export__.product_category_3333_ff0be4c8,Semi Finished Goods,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3587,__export__.product_category_3587_b0486ecd,Septic Tank,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3588,__export__.product_category_3588_a707314e,Septic Tank - Accessories,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3640,product.product_category_services,Services,,Perpetual (at invoicing),Perpetual (at invoicing),excluded-preserved
50,3284,__export__.product_category_3284_17585f71,Smart Aircon,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3385,__export__.product_category_3385_94240163,Socket DL,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,337,__import__.pci_69,Sprinkler,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3586,__export__.product_category_3586_8d794744,Sticker,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,610,__import__.pp_pc_33,Thinwall,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,376,__import__.new_pc_4,Trunking,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,318,__import__.pci_50,Trunking / PVC E-Pipe,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,344,__import__.pci_76,Trunking / Trunking,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,345,__import__.pci_77,Union,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3383,__export__.product_category_3383_c86b62ee,Waste,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,352,__import__.pci_84,Water Tap,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3301,__export__.product_category_3301_e4451e8c,Window Accessory,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3303,__export__.product_category_3303_bbca3519,YS Design,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,681,__export__.product_category_681_9a358c7e,Yoma Pipe (Cancel),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
50,3286,__export__.product_category_3286_343a1c83,ကားကတ်ဆက်,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
