Company ID,Category ID,Category,Source valuation,Before,After
72,3590,Mango Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3591,Design Paper- Gold Series,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3592,Design Paper-Melamine,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3593,Black Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3594,Marble Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3595,Design Paper-Urea,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3596,Lion Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3597,Design Paper-Lion,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3598,Gold Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3599,Reject,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3600,Damage PVC E-Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3601,Damage SOGO Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3602,Damage Mango Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3603,Damage Gold Lex Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3604,FG-Damage,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3612,ငှက်သိုက်ခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3613,Popular Group / MOANA ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3614,Ball Valve Accessory,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3615,Production,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3616,001-Sticker/King,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3617,001-Sticker/SOGO,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3618,001-Sticker/Yamaha,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3619,001-Accessories,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3620,001-Accessories/Aluminium Coil,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3621,001-Accessories/Heater Coil,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3622,001-Filter,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3623,PVC Ball Valve Blue စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3624,PVC Ball Valve Green စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3625,PVC Ball Valve Red စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3626,Accessory For Machinery(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3627,Packing(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3628,Raw Materials(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3629,Recycle(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3630,Compound(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
72,3631,Popular Group / MOANA  ‌‌‌ဂေါ်ပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3632,Dye Powder,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3633,Popular Group / MOANA ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3634,Popular Group / MOANA ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3635,Popular Group / MOANA ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3636,Popular Group / MOANA ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
72,3637,Popular Group / MOANA ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing)
8,1,All,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3,All / Expenses,Manual,Perpetual (at invoicing),Periodic (at closing)
8,680,All / Deliveries,Manual,Perpetual (at invoicing),Periodic (at closing)
8,682,မီးအားမြှင့်စက်,Manual,Perpetual (at invoicing),Periodic (at closing)
8,1896,Popular Group,Manual,Perpetual (at invoicing),Periodic (at closing)
8,1906, မယ်လမင်း Group,Manual,Perpetual (at invoicing),Periodic (at closing)
8,1908,သံစားပွဲ Group,Manual,Perpetual (at invoicing),Periodic (at closing)
8,2872,Comb,Manual,Perpetual (at invoicing),Periodic (at closing)
8,2873,ရေတိုင်ကီ Group / Mango ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
8,2878,ရေတိုင်ကီ Group,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3279,ရေခဲမုန့်ဇွန်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3280,ဂဏန်းခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3284,Smart Aircon,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3285,ကြွေပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3286,ကားကတ်ဆက်,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3287,Calendar Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3288,COVID Face Shield,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3289,COVID အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3291, ဆီပုံး ,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3292,ဖော့ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3298,ဆီပေပါ,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3299,ရေဖြန်းခေါင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3300,Adapter,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3301,Window Accessory,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3303,YS Design,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3320,Factory Labour,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3321,Factory Label,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3322,Factory Box,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3323,Factory Metal,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3324,Factory Meter,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3325,Factory Diesel,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3326,Factory Other,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3327,Factory Plastic,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3328,Main Plastic,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3329,Main Label,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3330,Main Box,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3331,Main String,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3332,Main Other,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3333,Semi Finished Goods,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3334,Raw Materials,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3377,Raw (Recycle),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3378,Raw (Bajar Pipe),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3379,Finished Goods ,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3380,Packing,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3381,Fuel,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3382,Accessories for Machinery,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3383,Waste,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3387,Bio Ball,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3388,Pipe(ပေတို),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3389,HD (Blow) ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3390,Fitting Group. / Bushing,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3391,Gold Tax Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3392,ဖော့ပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3393,Mango Gutter,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3395,Gold Lex Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3396,Ball Valve ရစ်,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3397,G20 Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3398,JADE အိမ်သုတ်ဆေး,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3399,GOLDTAX အိမ်သုတ်ဆေး,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3405,Mango Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3406,Marble ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3410,Pipe (အရောင်ဖျော့),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3411, မယ်လမင်း Group / Marble မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3413, မယ်လမင်း Group / Gold မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3418,Heater Coil for Mould,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3420,Accessories for Machinery-Filter,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3421,Packing-Plastic,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3422,Oil,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3423,Accessories for Machinery-Domino,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3424,Accessories for Machinery-Inject Printer,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3425,Packing-Sticker,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3426,Packing for Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3427,Raw Chemical,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3429,Recycle,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3430,Compound,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3431,Recycle (Kaw Seed),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3432,Damage Trunking,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3433,Mango Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3434,KGO Design,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3573,001-Raw Recycle,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3580,Raw,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3582,Pallet,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3586,Sticker,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3587,Septic Tank,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3588,Septic Tank - Accessories,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3589,File Clip Frame,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3590,Mango Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3591,Design Paper- Gold Series,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3592,Design Paper-Melamine,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3593,Black Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3594,Marble Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3595,Design Paper-Urea,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3596,Lion Ware (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3597,Design Paper-Lion,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3598,Gold Series (Polishing),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3599,Reject,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3600,Damage PVC E-Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3601,Damage SOGO Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3602,Damage Mango Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3603,Damage Gold Lex Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3604,FG-Damage,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3612,ငှက်သိုက်ခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3614,Ball Valve Accessory,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3615,Production,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3616,001-Sticker/King,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3617,001-Sticker/SOGO,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3618,001-Sticker/Yamaha,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3619,001-Accessories,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3620,001-Accessories/Aluminium Coil,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3621,001-Accessories/Heater Coil,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3622,001-Filter,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3623,PVC Ball Valve Blue စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3624,PVC Ball Valve Green စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3625,PVC Ball Valve Red စွပ် ဆက်စပ်ပစ္စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
8,3626,Accessory For Machinery(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3627,Packing(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3628,Raw Materials(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3629,Recycle(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3630,Compound(Hose),Manual,Perpetual (at invoicing),Periodic (at closing)
8,3632,Dye Powder,Manual,Perpetual (at invoicing),Periodic (at closing)
36,1,All,Manual,Perpetual (at invoicing),Periodic (at closing)
36,3,All / Expenses,Manual,Perpetual (at invoicing),Periodic (at closing)
36,269,Ball Valve စွပ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,270,SOGO. / Base Box,Manual,Perpetual (at invoicing),Periodic (at closing)
36,271,Popular Group / စက်ဘီးခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,272,SOGO. / Board,Manual,Perpetual (at invoicing),Periodic (at closing)
36,274,Fitting Group. / Brass Faucet Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
36,275,Fitting Group. / Brass Faucet Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
36,276,Fitting Group. / Brass Faucet Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
36,277,SOGO. / Breaker Box,Manual,Perpetual (at invoicing),Periodic (at closing)
36,278,Fitting Group. / Cap,Manual,Perpetual (at invoicing),Periodic (at closing)
36,279,Fitting Group. / Cap DL,Manual,Perpetual (at invoicing),Periodic (at closing)
36,280,Ceiling,Manual,Perpetual (at invoicing),Periodic (at closing)
36,281,SOGO. / Choke,Manual,Perpetual (at invoicing),Periodic (at closing)
36,282,Fitting Group. / Clean Out Plug,Manual,Perpetual (at invoicing),Periodic (at closing)
36,283,SOGO. / Sogo Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
36,284,Corner,Manual,Perpetual (at invoicing),Periodic (at closing)
36,285,Fitting Group. / Cross TY DL,Manual,Perpetual (at invoicing),Periodic (at closing)
36,286,Door Lock,Manual,Perpetual (at invoicing),Periodic (at closing)
36,287,Fitting Group. / ELBOW,Manual,Perpetual (at invoicing),Periodic (at closing)
36,288,Fitting Group. / Elbow (DL),Manual,Perpetual (at invoicing),Periodic (at closing)
36,289,မီးသတ်ဆေးဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,290,SOGO. / FX  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,292,Fitting Group. / Faucet Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
36,293,Fitting Group. / Faucet Reducing Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
36,294,Fitting Group. / Faucet Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
36,295,Fitting Group. / Faucet Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
36,296,Fitting Group. / Fitting Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
36,297,Flange,Manual,Perpetual (at invoicing),Periodic (at closing)
36,298,Floor Drain,Manual,Perpetual (at invoicing),Periodic (at closing)
36,300,Foot Valve,Manual,Perpetual (at invoicing),Periodic (at closing)
36,301,Gutter Fitting,Manual,Perpetual (at invoicing),Periodic (at closing)
36,302,Fitting Group. / Head,Manual,Perpetual (at invoicing),Periodic (at closing)
36,303,ရေခဲပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,304,SOGO. / Joint Box,Manual,Perpetual (at invoicing),Periodic (at closing)
36,305,Junnet,Manual,Perpetual (at invoicing),Periodic (at closing)
36,306,Kaw Bu,Manual,Perpetual (at invoicing),Periodic (at closing)
36,307,Popular Group / မှန်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,308,Fitting Group. / Nipple,Manual,Perpetual (at invoicing),Periodic (at closing)
36,309,SOGO. / PDI  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,310,SOGO. / PPI  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,311,SOGO. / PRU  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,312,SOGO. / PSG  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,313,SOGO. / PSI  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,314,SOGO. / PSK  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,315,SOGO. / PSO  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,316,SOGO. / PSR  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,317,PVC Door,Manual,Perpetual (at invoicing),Periodic (at closing)
36,318,Trunking / PVC E-Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
36,320,Panel Box,Manual,Perpetual (at invoicing),Periodic (at closing)
36,321,Fitting Group. / Fitting Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
36,322,SOGO. / Plug,Manual,Perpetual (at invoicing),Periodic (at closing)
36,323,Fitting Group. / Reducing Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
36,325,Fitting Group. / Reducing Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
36,326,Fitting Group. / Reducing Socket(DL),Manual,Perpetual (at invoicing),Periodic (at closing)
36,327,Fitting Group. / Reducing TY DL,Manual,Perpetual (at invoicing),Periodic (at closing)
36,328,Fitting Group. / Reducing Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
36,329,Fitting Group. / Reducing Tee (DL),Manual,Perpetual (at invoicing),Periodic (at closing)
36,330,Fitting Group. / Reducing Y DL,Manual,Perpetual (at invoicing),Periodic (at closing)
36,331,SOGO. / SG  Design,Manual,Perpetual (at invoicing),Periodic (at closing)
36,332,Fitting Group. / Saddle,Manual,Perpetual (at invoicing),Periodic (at closing)
36,333,Fitting Group. / Saddle (New),Manual,Perpetual (at invoicing),Periodic (at closing)
36,334,Fitting Group. / Socket DL,Manual,Perpetual (at invoicing),Periodic (at closing)
36,335,Fitting Group. / Socket Push In,Manual,Perpetual (at invoicing),Periodic (at closing)
36,336,Fitting Group. / Socket Union,Manual,Perpetual (at invoicing),Periodic (at closing)
36,337,Sprinkler,Manual,Perpetual (at invoicing),Periodic (at closing)
36,338,SOGO. / Switch/Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
36,339,Fitting Group. / TY (DL),Manual,Perpetual (at invoicing),Periodic (at closing)
36,340,Fitting Group. / Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
36,341,Fitting Group. / Tee DL,Manual,Perpetual (at invoicing),Periodic (at closing)
36,343,အိမ်သာပိုက်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,344,Trunking / Trunking,Manual,Perpetual (at invoicing),Periodic (at closing)
36,345,Union,Manual,Perpetual (at invoicing),Periodic (at closing)
36,346,Fitting Group. / Valve Elbow,Manual,Perpetual (at invoicing),Periodic (at closing)
36,347,Fitting Group. / Valve Plug,Manual,Perpetual (at invoicing),Periodic (at closing)
36,348,Fitting Group. / Valve Socket,Manual,Perpetual (at invoicing),Periodic (at closing)
36,349,Fitting Group. / Valve Socket Pushin,Manual,Perpetual (at invoicing),Periodic (at closing)
36,350,SOGO Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
36,351,ရေတိုင်ကီ Group / ရေတိုင်ကီ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,352,Water Tap,Manual,Perpetual (at invoicing),Periodic (at closing)
36,353,Fitting Group. / Way Tee,Manual,Perpetual (at invoicing),Periodic (at closing)
36,354,SOGO Window Profile / Window,Manual,Perpetual (at invoicing),Periodic (at closing)
36,355,SOGO Window Profile / Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
36,356,Fitting Group. / Y DL,Manual,Perpetual (at invoicing),Periodic (at closing)
36,358,ဘိုထိုင်ကြွေအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,363,SOGO Gutter,Manual,Perpetual (at invoicing),Periodic (at closing)
36,365,Popular Pipe (Cancel),Manual,Perpetual (at invoicing),Periodic (at closing)
36,366,Mango Pipe,Manual,Perpetual (at invoicing),Periodic (at closing)
36,373,Fitting Group.,Manual,Perpetual (at invoicing),Periodic (at closing)
36,374,SOGO Window Profile,Manual,Perpetual (at invoicing),Periodic (at closing)
36,375,SOGO.,Manual,Perpetual (at invoicing),Periodic (at closing)
36,376,Trunking,Manual,Perpetual (at invoicing),Periodic (at closing)
36,579,Popular Group / ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,580,Popular Group / ရေခဲဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,581,Popular Group / ရေခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,582,Popular Group / ရေတကောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,583,Popular Group / ပုဂံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,584,Popular Group / ဆပ်ပြာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,585,Popular Group / ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,586,Popular Group / ဆီးအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,587,Popular Group / Brush,Manual,Perpetual (at invoicing),Periodic (at closing)
36,588,Popular Group / အိမ်သာ Brush,Manual,Perpetual (at invoicing),Periodic (at closing)
36,589,Popular Group / လင်ဗန်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,590,Popular Group / ဦးထုပ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,591,Popular Group / ယပ်တောင်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,592,Popular Group / ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing)
36,593,Popular Group / ရေမှုတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,594,Popular Group / ‌‌‌ဂေါ်ပြား,Manual,Perpetual (at invoicing),Periodic (at closing)
36,595,အိမ်သာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,596,Popular Group / ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,597,Popular Group / ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,598,Popular Group / ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,599,Popular Group / BOX,Manual,Perpetual (at invoicing),Periodic (at closing)
36,600,Popular Group / ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,601,Popular Group / ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,602,Popular Group / အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,603,Popular Group / အမှိုက်ပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,604,Popular Group / အံဆွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,605,Popular Group / စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,606,Popular Group / မုန့်ကဒ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,607,Popular Group / စားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,608,Popular Group / ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,609,ရေသန့်ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,610,Thinwall,Manual,Perpetual (at invoicing),Periodic (at closing)
36,611,Popular Group / King ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing)
36,612,Popular Group / King ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,613,Popular Group / King ခြင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,614,Popular Group / King ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,615,Popular Group / King ခုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,616,Popular Group / King  အုပ်ဆောင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,617,Popular Group / King ဇကာ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,618,Popular Group / King ရေပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,619,Popular Group / King ဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,620,Popular Group / King ရေခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,621,Popular Group / King ဦးထုပ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,622,Popular Group / King ထွေးခံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,623,Popular Group / Mango  Brush,Manual,Perpetual (at invoicing),Periodic (at closing)
36,624,Popular Group / Mango တံမျက်စည်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,625,Popular Group / Mango ဖလား,Manual,Perpetual (at invoicing),Periodic (at closing)
36,626,Popular Group / Mango ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,627,ပန်းအိုး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,628,နို့ဆီပုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,629,ကြက်စာခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,630,Repro Tee ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,631,သော့ချိတ်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,632,ခြင်းလုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,633,Clip,Manual,Perpetual (at invoicing),Periodic (at closing)
36,635,သံစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,636,စတီးစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,637,King သံစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,638,ကြိတ်သားသံစားပွဲ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,639,အ၀တ်လှန်းစင်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,640,ပုဂံစင်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,641,စာအုပ်စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,642,မုန့်စင်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,643,သံခုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
36,644,လမ်းဘလောက်တုံး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,645, မယ်လမင်း Group / Mango မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,646, မယ်လမင်း Group / Mango မယ်လမင်းအပါး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,647, မယ်လမင်း Group / Lion မယ်လမင်း,Manual,Perpetual (at invoicing),Periodic (at closing)
36,648,Popular Group / ORDER,Manual,Perpetual (at invoicing),Periodic (at closing)
36,649,ရွှေဘူး,Manual,Perpetual (at invoicing),Periodic (at closing)
36,650,ရာဘာခံခွက်,Manual,Perpetual (at invoicing),Periodic (at closing)
36,651,Popular Group / Summit ဇလုံ,Manual,Perpetual (at invoicing),Periodic (at closing)
